epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
42,1185.32,1.11691,0.63795,0.00571,0.89706,0.76417,0.86135,0.57628,1.21941,0.65048,0.00868,0.0091882,0.0091882,0.0091882
43,1213.2,1.12396,0.63062,0.00547,0.86826,0.7751,0.84089,0.55746,1.21809,0.68819,0.00859,0.0091684,0.0091684,0.0091684
44,1240.81,1.14146,0.63056,0.00562,0.89941,0.7621,0.84484,0.56111,1.18833,0.64465,0.00828,0.0091486,0.0091486,0.0091486
45,1269.34,1.13496,0.62057,0.0057,0.8928,0.76107,0.85327,0.56152,1.21542,0.65418,0.00893,0.0091288,0.0091288,0.0091288
46,1297.39,1.14096,0.61157,0.00554,0.85884,0.78172,0.86039,0.55745,1.23216,0.65835,0.00866,0.009109,0.009109,0.009109
47,1326.04,1.11546,0.61706,0.00547,0.87395,0.76101,0.84082,0.56207,1.21255,0.71007,0.00848,0.0090892,0.0090892,0.0090892
48,1354.93,1.11213,0.62243,0.00564,0.88757,0.79167,0.86903,0.57495,1.18616,0.6177,0.00813,0.0090694,0.0090694,0.0090694
49,1383.62,1.11157,0.61788,0.00575,0.89041,0.7834,0.86352,0.57505,1.17834,0.62258,0.00816,0.0090496,0.0090496,0.0090496
50,1411.62,1.11778,0.61333,0.00553,0.87279,0.77225,0.84511,0.56441,1.17973,0.70976,0.00873,0.0090298,0.0090298,0.0090298
51,1440.64,1.10632,0.61581,0.00562,0.90781,0.75108,0.84601,0.54602,1.2457,0.74018,0.00917,0.00901,0.00901,0.00901
52,1469.14,1.14937,0.63576,0.00559,0.88147,0.76308,0.84362,0.56251,1.19238,0.68171,0.00832,0.0089902,0.0089902,0.0089902
53,1497.39,1.11084,0.60453,0.00554,0.84506,0.80247,0.84998,0.56088,1.23308,0.64502,0.00851,0.0089704,0.0089704,0.0089704
