epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
70,2274.34,1.13884,0.56694,0.00539,0.85896,0.76255,0.84935,0.57272,1.23193,0.66809,0.00891,0.0086338,0.0086338,0.0086338
71,2306.66,1.13304,0.57156,0.00557,0.86804,0.7579,0.83883,0.56791,1.24039,0.68408,0.00925,0.008614,0.008614,0.008614
72,2338.64,1.15185,0.59331,0.00564,0.85751,0.75614,0.84328,0.57345,1.22876,0.67235,0.00927,0.0085942,0.0085942,0.0085942
73,2370.61,1.10208,0.55733,0.00551,0.85734,0.76761,0.84258,0.57993,1.20945,0.67779,0.00889,0.0085744,0.0085744,0.0085744
74,2402.61,1.13503,0.56815,0.00557,0.87855,0.76944,0.85343,0.57864,1.21358,0.66821,0.0088,0.0085546,0.0085546,0.0085546
75,2434.54,1.14229,0.56584,0.00549,0.85036,0.78738,0.85318,0.58141,1.21607,0.62957,0.00871,0.0085348,0.0085348,0.0085348
76,2466.57,1.128,0.56885,0.00551,0.89348,0.76478,0.8578,0.58606,1.21364,0.6269,0.00899,0.008515,0.008515,0.008515
77,2499.37,1.09745,0.5576,0.00553,0.8705,0.77773,0.85151,0.57818,1.22429,0.63928,0.00886,0.0084952,0.0084952,0.0084952
78,2532.07,1.14663,0.57056,0.00558,0.87198,0.77594,0.855,0.5767,1.21178,0.66069,0.00902,0.0084754,0.0084754,0.0084754
79,2564.7,1.11928,0.56669,0.0057,0.87486,0.77447,0.84554,0.57123,1.23223,0.66318,0.00903,0.0084556,0.0084556,0.0084556
80,2597.3,1.11126,0.55649,0.00556,0.86743,0.78409,0.8529,0.57194,1.22873,0.62592,0.00886,0.0084358,0.0084358,0.0084358
81,2630.08,1.11889,0.55412,0.00557,0.87288,0.76733,0.84793,0.57007,1.22568,0.67321,0.00893,0.008416,0.008416,0.008416
82,2662.83,1.12856,0.57247,0.00539,0.88001,0.76431,0.84071,0.5692,1.22601,0.68915,0.00899,0.0083962,0.0083962,0.0083962
83,2695.72,1.1528,0.58554,0.0056,0.87709,0.76555,0.84964,0.57053,1.25031,0.65758,0.00923,0.0083764,0.0083764,0.0083764
84,2728.37,1.12657,0.58047,0.00562,0.8805,0.76158,0.85279,0.57536,1.21467,0.6432,0.00892,0.0083566,0.0083566,0.0083566
