epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
42,1401.51,1.18249,0.71392,0.00602,0.84755,0.731,0.80756,0.51296,1.28323,0.76739,0.00946,0.0091882,0.0091882,0.0091882
43,1435.57,1.19348,0.71789,0.0063,0.82284,0.72524,0.80523,0.52042,1.26052,0.77171,0.00941,0.0091684,0.0091684,0.0091684
44,1470.08,1.21598,0.725,0.00607,0.83501,0.75922,0.82537,0.53807,1.268,0.70333,0.00953,0.0091486,0.0091486,0.0091486
45,1503.99,1.19469,0.71053,0.00607,0.82647,0.72693,0.80444,0.5232,1.26876,0.75583,0.00947,0.0091288,0.0091288,0.0091288
46,1536.77,1.20121,0.7166,0.00608,0.82451,0.73823,0.81039,0.525,1.25218,0.77484,0.00919,0.009109,0.009109,0.009109
47,1569.95,1.18214,0.69506,0.00609,0.8249,0.7126,0.80017,0.5156,1.26609,0.77723,0.00954,0.0090892,0.0090892,0.0090892
48,1603.54,1.18669,0.70221,0.00614,0.86877,0.7191,0.82134,0.53997,1.23265,0.73927,0.00886,0.0090694,0.0090694,0.0090694
49,1637.21,1.19719,0.70533,0.00607,0.83257,0.74926,0.82166,0.53398,1.25031,0.7571,0.00942,0.0090496,0.0090496,0.0090496
50,1672.57,1.20337,0.71077,0.00607,0.82333,0.74973,0.82661,0.54095,1.23722,0.7217,0.00885,0.0090298,0.0090298,0.0090298
51,1707.71,1.20261,0.71714,0.00611,0.82664,0.74355,0.82218,0.53431,1.24468,0.74123,0.00911,0.00901,0.00901,0.00901
52,1744.47,1.16716,0.70245,0.00618,0.84361,0.76406,0.8279,0.53898,1.24142,0.7133,0.00907,0.0089902,0.0089902,0.0089902
53,1781.82,1.18581,0.69354,0.00606,0.82942,0.7478,0.82051,0.53447,1.24987,0.73743,0.00931,0.0089704,0.0089704,0.0089704
54,1818.38,1.2083,0.701,0.00586,0.83652,0.7292,0.81571,0.52799,1.24739,0.74128,0.00932,0.0089506,0.0089506,0.0089506
55,1853.71,1.18531,0.69351,0.00605,0.82237,0.74342,0.81489,0.53058,1.25501,0.76154,0.00915,0.0089308,0.0089308,0.0089308
56,1888.29,1.22313,0.71088,0.00609,0.84746,0.70679,0.79951,0.51606,1.29715,0.79442,0.00948,0.008911,0.008911,0.008911
57,1923.63,1.18482,0.68824,0.00603,0.86187,0.74101,0.82529,0.53742,1.26796,0.70899,0.00955,0.0088912,0.0088912,0.0088912
58,1958.56,1.20692,0.69014,0.00585,0.85475,0.73607,0.82478,0.53078,1.26184,0.72733,0.00943,0.0088714,0.0088714,0.0088714
59,1993.91,1.16703,0.66471,0.00588,0.86904,0.7395,0.83354,0.53853,1.24644,0.70224,0.00911,0.0088516,0.0088516,0.0088516
