epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
42,1511.43,1.28358,0.70721,0.00774,0.84236,0.76376,0.83183,0.51686,1.30728,0.69295,0.0103,0.0091882,0.0091882,0.0091882
43,1547.04,1.28502,0.70174,0.00747,0.84666,0.78557,0.84677,0.53347,1.3108,0.66518,0.01019,0.0091684,0.0091684,0.0091684
44,1582.67,1.29878,0.71146,0.0075,0.87894,0.73296,0.82034,0.50215,1.38199,0.79448,0.01172,0.0091486,0.0091486,0.0091486
45,1618.78,1.28583,0.70369,0.00748,0.84489,0.77353,0.83843,0.52815,1.34133,0.69633,0.0109,0.0091288,0.0091288,0.0091288
46,1654.57,1.2913,0.69414,0.00732,0.8621,0.75516,0.83796,0.53612,1.29702,0.70195,0.01028,0.009109,0.009109,0.009109
47,1690.55,1.26156,0.69628,0.00726,0.84346,0.77789,0.84365,0.53017,1.29458,0.69013,0.01027,0.0090892,0.0090892,0.0090892
48,1726.24,1.26254,0.71215,0.0074,0.8373,0.78528,0.84313,0.52933,1.29261,0.66996,0.0099,0.0090694,0.0090694,0.0090694
49,1761.85,1.2635,0.70112,0.00763,0.85548,0.78129,0.84645,0.53542,1.28223,0.70191,0.00973,0.0090496,0.0090496,0.0090496
50,1797.45,1.2662,0.68552,0.00726,0.86965,0.76733,0.8474,0.5434,1.27745,0.66835,0.01007,0.0090298,0.0090298,0.0090298
51,1833.1,1.25499,0.68616,0.00748,0.84571,0.79057,0.84906,0.52662,1.30555,0.68286,0.00998,0.00901,0.00901,0.00901
52,1868.84,1.29083,0.68872,0.00729,0.84982,0.75442,0.83071,0.51825,1.32814,0.70845,0.01025,0.0089902,0.0089902,0.0089902
53,1904.6,1.25664,0.66642,0.0074,0.86336,0.75006,0.83488,0.5288,1.35206,0.67981,0.01075,0.0089704,0.0089704,0.0089704
54,1940.29,1.27555,0.6939,0.00743,0.84596,0.78265,0.84124,0.53347,1.2981,0.66611,0.00999,0.0089506,0.0089506,0.0089506
