epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
43,2697.53,124.337,4.97749,0.00786,0.24057,0.17883,0.12161,0.07019,174.558,7.45099,0.00934,0.0091684,0.0091684,0.0091684
44,2759.46,123.621,5.02067,0.00785,0.22753,0.21409,0.13111,0.07441,174.057,7.29762,0.01007,0.0091486,0.0091486,0.0091486
45,2821.89,120.754,4.982,0.00786,0.24314,0.20975,0.12832,0.07577,175.53,7.26962,0.00959,0.0091288,0.0091288,0.0091288
46,2884.47,129.987,4.87391,0.00778,0.26387,0.20716,0.13865,0.08003,176.954,7.25387,0.00957,0.009109,0.009109,0.009109
47,2946.85,126.194,4.77775,0.00773,0.23311,0.26196,0.15069,0.08864,176.911,7.14289,0.00954,0.0090892,0.0090892,0.0090892
48,3009.01,125.761,4.77178,0.00781,0.20583,0.23608,0.11487,0.06569,178.878,7.24393,0.00953,0.0090694,0.0090694,0.0090694
49,3071.09,120.742,4.82495,0.00791,0.23259,0.22528,0.14513,0.08416,172.25,7.12715,0.00909,0.0090496,0.0090496,0.0090496
50,3132.96,121.055,4.82492,0.0076,0.23864,0.22828,0.15145,0.08765,175.394,7.06667,0.00957,0.0090298,0.0090298,0.0090298
51,3195.3,121.04,4.77607,0.00786,0.24003,0.21527,0.13481,0.07728,171.106,7.06039,0.00952,0.00901,0.00901,0.00901
52,3257.88,127.569,4.70011,0.00757,0.22,0.21601,0.12349,0.07271,175.78,7.06895,0.00961,0.0089902,0.0089902,0.0089902
53,3320.2,121.265,4.71566,0.0077,0.21832,0.20325,0.13544,0.08257,170.071,6.98823,0.00902,0.0089704,0.0089704,0.0089704
54,3382.17,118.666,4.75976,0.00765,0.24942,0.23384,0.15894,0.09201,175.474,6.89987,0.00969,0.0089506,0.0089506,0.0089506
55,3444.15,118.314,4.70204,0.00768,0.22071,0.24499,0.13682,0.08174,173.682,7.00359,0.00924,0.0089308,0.0089308,0.0089308
56,3506.19,120.116,4.61599,0.00752,0.22361,0.25165,0.14998,0.08781,174.795,6.95074,0.00964,0.008911,0.008911,0.008911
57,3568.56,120.369,4.60846,0.00747,0.21639,0.221,0.13779,0.08227,174.252,6.89555,0.00969,0.0088912,0.0088912,0.0088912
58,3631,122.966,4.58158,0.00735,0.22645,0.25699,0.13701,0.08274,172.037,6.88818,0.00944,0.0088714,0.0088714,0.0088714
59,3693.55,119.478,4.57014,0.00745,0.22439,0.23498,0.15039,0.09147,179.66,6.90634,0.00975,0.0088516,0.0088516,0.0088516
60,3755.67,117.111,4.55866,0.0077,0.23055,0.27297,0.15407,0.09271,175.249,6.75529,0.00946,0.0088318,0.0088318,0.0088318
61,3817.9,115.392,4.46523,0.00742,0.26157,0.26929,0.16967,0.10094,174.867,6.70616,0.00965,0.008812,0.008812,0.008812
62,3880.58,122.636,4.50547,0.00746,0.23087,0.26888,0.1538,0.09355,171.642,6.67353,0.00928,0.0087922,0.0087922,0.0087922
63,3943.03,124.061,4.4573,0.00726,0.25385,0.26093,0.16805,0.10182,172.544,6.68656,0.00927,0.0087724,0.0087724,0.0087724
64,4005.66,123.274,4.40755,0.00749,0.23622,0.26547,0.16081,0.10088,166.587,6.56594,0.00889,0.0087526,0.0087526,0.0087526
65,4067.71,114.633,4.47019,0.00723,0.24943,0.25907,0.16863,0.10409,169.838,6.56337,0.00937,0.0087328,0.0087328,0.0087328
66,4129.98,117.532,4.44798,0.00713,0.23863,0.27676,0.15979,0.10129,170.619,6.57102,0.00964,0.008713,0.008713,0.008713
67,4192.02,115.702,4.40587,0.00704,0.21751,0.25052,0.14926,0.09219,169.813,6.52696,0.00907,0.0086932,0.0086932,0.0086932
68,4254.7,120.944,4.35543,0.00693,0.24877,0.28115,0.18091,0.11371,171.378,6.46971,0.00943,0.0086734,0.0086734,0.0086734
69,4316.85,112.232,4.28997,0.00704,0.23557,0.26568,0.16214,0.10454,170.759,6.4789,0.00966,0.0086536,0.0086536,0.0086536
70,4379.12,116.578,4.34954,0.00733,0.22731,0.26385,0.16466,0.10296,170.988,6.47162,0.00911,0.0086338,0.0086338,0.0086338
71,4441.24,118.121,4.22443,0.00697,0.22715,0.24782,0.15599,0.09954,169.607,6.41622,0.0087,0.008614,0.008614,0.008614
72,4503.54,119.848,4.25983,0.00702,0.25322,0.28691,0.17053,0.10559,171.43,6.41097,0.00906,0.0085942,0.0085942,0.0085942
73,4565.54,118.554,4.30314,0.00704,0.25777,0.28783,0.17597,0.1106,170.954,6.32199,0.00952,0.0085744,0.0085744,0.0085744
74,4627.91,113.896,4.28608,0.0071,0.24839,0.28482,0.16927,0.1022,171.458,6.37525,0.00908,0.0085546,0.0085546,0.0085546
75,4690.11,114.782,4.19512,0.00718,0.25805,0.30042,0.1847,0.1144,171.727,6.32312,0.00943,0.0085348,0.0085348,0.0085348
76,4752.89,113.689,4.1715,0.00717,0.26555,0.28616,0.18798,0.11956,163.372,6.16543,0.00849,0.008515,0.008515,0.008515
77,4815.27,117.924,4.19395,0.00691,0.23358,0.28225,0.16722,0.10699,170.529,6.26779,0.00938,0.0084952,0.0084952,0.0084952
78,4877.38,119.113,4.16875,0.00703,0.23156,0.30427,0.16919,0.10596,173.824,6.24626,0.00941,0.0084754,0.0084754,0.0084754
79,4939.59,118.877,4.0716,0.00682,0.25919,0.27883,0.18202,0.11494,167.954,6.18422,0.00909,0.0084556,0.0084556,0.0084556
80,5002.69,116.571,4.12617,0.00674,0.28657,0.28735,0.19296,0.12626,166.296,6.13378,0.00857,0.0084358,0.0084358,0.0084358
81,5065.17,115.969,4.11192,0.00692,0.27335,0.29837,0.19661,0.12815,164.903,6.03463,0.00882,0.008416,0.008416,0.008416
82,5127.49,116.59,4.0913,0.00694,0.28009,0.29955,0.20035,0.12878,164.786,6.05703,0.00898,0.0083962,0.0083962,0.0083962
83,5189.74,112.84,4.03255,0.00676,0.27919,0.33169,0.20781,0.13277,169.269,5.96758,0.00878,0.0083764,0.0083764,0.0083764
84,5251.94,118.011,4.00984,0.00665,0.24458,0.32296,0.18928,0.11779,166.551,6.06372,0.00883,0.0083566,0.0083566,0.0083566
85,5314.57,120.632,4.00044,0.00669,0.26163,0.29983,0.18732,0.11957,166.708,6.00298,0.00874,0.0083368,0.0083368,0.0083368
86,5376.97,112.749,4.07721,0.00693,0.25078,0.28864,0.18095,0.11135,167.966,6.04813,0.00871,0.008317,0.008317,0.008317
87,5439.24,112.956,4.01853,0.00694,0.26066,0.3023,0.17835,0.11237,165.13,5.92118,0.00874,0.0082972,0.0082972,0.0082972
88,5501.34,113.559,4.00862,0.00699,0.28237,0.31668,0.21323,0.13908,165.891,5.78698,0.0089,0.0082774,0.0082774,0.0082774
89,5563.6,112.895,3.98311,0.00681,0.28657,0.31652,0.21375,0.13769,163.788,5.81461,0.00843,0.0082576,0.0082576,0.0082576
90,5625.82,113.189,3.86412,0.00666,0.27152,0.32741,0.21068,0.13584,164.614,5.8087,0.00869,0.0082378,0.0082378,0.0082378
91,5688.41,114.295,4.00266,0.0069,0.28621,0.33095,0.21278,0.13606,166.801,5.80753,0.00892,0.008218,0.008218,0.008218
92,5750.98,113.309,3.83199,0.00649,0.28106,0.32602,0.2184,0.13833,166,5.77059,0.00862,0.0081982,0.0081982,0.0081982
93,5813.26,114.958,3.88566,0.00651,0.26475,0.33865,0.20888,0.12839,168.941,5.77138,0.00898,0.0081784,0.0081784,0.0081784
94,5875.41,110.686,3.87383,0.00666,0.29003,0.33466,0.22136,0.14127,165.041,5.67485,0.00874,0.0081586,0.0081586,0.0081586
95,5937.94,121.14,3.79373,0.00651,0.29819,0.33012,0.22188,0.14375,164.208,5.66303,0.0083,0.0081388,0.0081388,0.0081388
96,6000.37,110.38,3.83888,0.0066,0.28797,0.36221,0.21805,0.13819,166.169,5.65442,0.00849,0.008119,0.008119,0.008119
97,6062.92,109.593,3.87917,0.00692,0.29416,0.34025,0.2316,0.15383,165.553,5.53058,0.00837,0.0080992,0.0080992,0.0080992
98,6125.18,113.555,3.83342,0.00652,0.29729,0.33537,0.22578,0.15094,163.993,5.55087,0.00843,0.0080794,0.0080794,0.0080794
99,6191.04,113.33,3.81934,0.00689,0.29913,0.3559,0.22609,0.14295,162.761,5.54676,0.00848,0.0080596,0.0080596,0.0080596
100,6253.31,107.938,3.74408,0.00673,0.2716,0.34476,0.21319,0.13706,165.449,5.57491,0.00846,0.0080398,0.0080398,0.0080398
101,6315.38,112.344,3.81146,0.0068,0.28454,0.34948,0.22506,0.14447,162.999,5.55923,0.00889,0.00802,0.00802,0.00802
102,6377.33,105.663,3.81561,0.0069,0.30255,0.34928,0.22447,0.14587,164.192,5.51409,0.00889,0.0080002,0.0080002,0.0080002
103,6439.94,111.364,3.81154,0.007,0.28097,0.35251,0.22097,0.14142,167.899,5.5207,0.00884,0.0079804,0.0079804,0.0079804
104,6502.77,109.253,3.72611,0.00662,0.2862,0.35114,0.22674,0.1511,162.334,5.42326,0.00842,0.0079606,0.0079606,0.0079606
105,6565.23,115.963,3.68998,0.00632,0.28304,0.34466,0.21925,0.14231,163.656,5.48388,0.00869,0.0079408,0.0079408,0.0079408
106,6627.52,112.617,3.68898,0.00654,0.29134,0.35027,0.22387,0.14551,163.991,5.40316,0.00871,0.007921,0.007921,0.007921
107,6689.67,111.827,3.6869,0.00648,0.28853,0.34267,0.23047,0.14936,165.536,5.40175,0.00855,0.0079012,0.0079012,0.0079012
108,6751.8,110.638,3.68065,0.00646,0.28453,0.35289,0.22325,0.14344,163.613,5.35878,0.00862,0.0078814,0.0078814,0.0078814
109,6814.11,107.082,3.61482,0.00653,0.29364,0.34371,0.2239,0.14774,157.924,5.34394,0.0085,0.0078616,0.0078616,0.0078616
110,6876.59,105.535,3.67853,0.00681,0.27254,0.35746,0.22096,0.14304,162.875,5.33722,0.00845,0.0078418,0.0078418,0.0078418
111,6942.58,108.801,3.59572,0.0066,0.28241,0.36035,0.22996,0.15102,160.141,5.27231,0.00833,0.007822,0.007822,0.007822
112,7004.78,110.406,3.69217,0.00653,0.28805,0.34568,0.2223,0.14334,165.045,5.29465,0.00879,0.0078022,0.0078022,0.0078022
113,7067.04,115.208,3.56915,0.00649,0.31119,0.38148,0.2442,0.15882,161.436,5.21663,0.00883,0.0077824,0.0077824,0.0077824
114,7129.33,107.515,3.56492,0.00668,0.28337,0.37361,0.23351,0.15117,161.844,5.26492,0.00881,0.0077626,0.0077626,0.0077626
115,7191.77,107.868,3.57905,0.00656,0.29557,0.37389,0.23824,0.15417,161.157,5.20376,0.00873,0.0077428,0.0077428,0.0077428
116,7254.18,107.938,3.52589,0.00639,0.3214,0.3777,0.2572,0.17018,161.369,5.0726,0.00849,0.007723,0.007723,0.007723
117,7316.41,108.274,3.46949,0.00639,0.31857,0.3661,0.24953,0.16264,163.699,5.13067,0.00882,0.0077032,0.0077032,0.0077032
118,7378.76,107.33,3.52971,0.00643,0.31689,0.37038,0.25375,0.16579,161.499,5.14924,0.0088,0.0076834,0.0076834,0.0076834
119,7440.86,104.127,3.5307,0.00647,0.31488,0.38015,0.24529,0.16219,159.404,5.11926,0.00816,0.0076636,0.0076636,0.0076636
