epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
42,1380.07,1.17048,0.6402,0.00623,0.88304,0.77812,0.85643,0.5582,1.20104,0.60838,0.00901,0.0091882,0.0091882,0.0091882
43,1413.57,1.17676,0.63939,0.0061,0.84503,0.81091,0.8612,0.56372,1.19637,0.62638,0.00887,0.0091684,0.0091684,0.0091684
44,1446.91,1.19517,0.65034,0.00611,0.90881,0.78268,0.87226,0.56399,1.22162,0.5916,0.00891,0.0091486,0.0091486,0.0091486
45,1480.23,1.17236,0.64895,0.00619,0.88661,0.79863,0.87344,0.5692,1.2051,0.56473,0.00863,0.0091288,0.0091288,0.0091288
46,1513.44,1.18983,0.63255,0.00606,0.89646,0.78887,0.86413,0.55947,1.22014,0.59884,0.00902,0.009109,0.009109,0.009109
47,1546.78,1.16474,0.63488,0.00602,0.87955,0.77775,0.85944,0.56309,1.22295,0.61091,0.00889,0.0090892,0.0090892,0.0090892
48,1580.17,1.15777,0.64532,0.0061,0.885,0.76666,0.84515,0.55263,1.24207,0.65358,0.00879,0.0090694,0.0090694,0.0090694
49,1613.54,1.14875,0.62755,0.00618,0.88557,0.76448,0.84466,0.53927,1.32855,0.68907,0.01056,0.0090496,0.0090496,0.0090496
50,1646.77,1.16709,0.64365,0.00603,0.88868,0.77348,0.84623,0.55613,1.20926,0.64643,0.00854,0.0090298,0.0090298,0.0090298
51,1680.26,1.16122,0.62847,0.00625,0.88608,0.79073,0.85983,0.5604,1.21306,0.63563,0.00868,0.00901,0.00901,0.00901
52,1713.86,1.20029,0.63711,0.00612,0.85836,0.79847,0.86168,0.56668,1.18715,0.60044,0.00855,0.0089902,0.0089902,0.0089902
53,1747.25,1.16772,0.61376,0.00629,0.89066,0.78623,0.86141,0.5657,1.20814,0.61134,0.00847,0.0089704,0.0089704,0.0089704
54,1780.61,1.18332,0.65627,0.00614,0.89637,0.7789,0.8614,0.55611,1.2197,0.60661,0.00892,0.0089506,0.0089506,0.0089506
55,1813.81,1.16627,0.62648,0.00615,0.87412,0.81042,0.86259,0.57065,1.20565,0.60475,0.00855,0.0089308,0.0089308,0.0089308
56,1847.23,1.15649,0.61187,0.006,0.89225,0.80599,0.87189,0.56102,1.20984,0.60637,0.00855,0.008911,0.008911,0.008911
57,1880.57,1.16278,0.6257,0.00604,0.88623,0.77192,0.85627,0.57016,1.19929,0.62979,0.0086,0.0088912,0.0088912,0.0088912
58,1913.89,1.17503,0.63575,0.00591,0.91045,0.79183,0.87451,0.56711,1.2211,0.56576,0.00879,0.0088714,0.0088714,0.0088714
59,1947.19,1.15898,0.60795,0.00586,0.89273,0.81181,0.86505,0.57285,1.20074,0.59583,0.00881,0.0088516,0.0088516,0.0088516
60,1980.59,1.13831,0.61911,0.00603,0.90774,0.7836,0.86865,0.57532,1.17774,0.59306,0.00798,0.0088318,0.0088318,0.0088318
61,2013.92,1.12059,0.58948,0.00591,0.90981,0.78241,0.87009,0.57492,1.19132,0.58353,0.00841,0.008812,0.008812,0.008812
62,2047.52,1.15612,0.6152,0.00584,0.90241,0.78964,0.86394,0.57122,1.19439,0.5786,0.00852,0.0087922,0.0087922,0.0087922
63,2080.94,1.17737,0.6191,0.00583,0.90027,0.80353,0.87235,0.58201,1.18374,0.56127,0.00868,0.0087724,0.0087724,0.0087724
64,2114.34,1.17365,0.61803,0.006,0.89057,0.80099,0.87941,0.58084,1.16479,0.56767,0.0081,0.0087526,0.0087526,0.0087526
65,2147.63,1.14835,0.60716,0.00594,0.89052,0.79537,0.85791,0.57438,1.19804,0.60325,0.00848,0.0087328,0.0087328,0.0087328
66,2181.12,1.15261,0.60215,0.00587,0.86644,0.80458,0.86919,0.58175,1.17348,0.58988,0.00855,0.008713,0.008713,0.008713
67,2214.39,1.14799,0.60877,0.0059,0.90965,0.79218,0.86459,0.57739,1.17362,0.61017,0.00841,0.0086932,0.0086932,0.0086932
68,2247.58,1.15194,0.60244,0.00569,0.89477,0.80602,0.87278,0.57125,1.16756,0.60634,0.00839,0.0086734,0.0086734,0.0086734
69,2280.85,1.11788,0.5755,0.0058,0.89283,0.81577,0.88245,0.57618,1.18234,0.55651,0.00836,0.0086536,0.0086536,0.0086536
70,2314.13,1.15675,0.60448,0.00602,0.87698,0.8133,0.87142,0.5822,1.17205,0.59125,0.00842,0.0086338,0.0086338,0.0086338
71,2347.49,1.13392,0.57747,0.00567,0.86322,0.83043,0.87716,0.58424,1.15475,0.57088,0.00819,0.008614,0.008614,0.008614
72,2380.84,1.14413,0.59447,0.0058,0.8803,0.8162,0.87815,0.57721,1.18399,0.58044,0.0086,0.0085942,0.0085942,0.0085942
