epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
121,4064.93,1.30846,0.72798,0.00699,0.83978,0.73455,0.826,0.53936,1.29705,0.71282,0.00978,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
122,4097.52,1.33674,0.75215,0.00716,0.84681,0.7297,0.82849,0.54309,1.26922,0.72697,0.00932,0.0228126,0.0076042,0.0228126,0.0076042,0.0228126,0.0076042,0.0228126,0.0076042
123,4130.13,1.32777,0.76811,0.00707,0.82987,0.73778,0.82046,0.536,1.29839,0.71835,0.00949,0.0227532,0.0075844,0.0227532,0.0075844,0.0227532,0.0075844,0.0227532,0.0075844
124,4162.63,1.33026,0.74468,0.007,0.84365,0.75571,0.83532,0.54599,1.28192,0.6986,0.0097,0.0226938,0.0075646,0.0226938,0.0075646,0.0226938,0.0075646,0.0226938,0.0075646
125,4195.45,1.33053,0.74746,0.00717,0.86303,0.732,0.82591,0.54157,1.29117,0.70632,0.00952,0.0226344,0.0075448,0.0226344,0.0075448,0.0226344,0.0075448,0.0226344,0.0075448
126,4228.39,1.30418,0.76535,0.00719,0.85158,0.74968,0.83383,0.54322,1.2776,0.7257,0.00945,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
127,4260.9,1.32439,0.75668,0.00707,0.84996,0.75075,0.82585,0.53801,1.29223,0.72563,0.0097,0.0225156,0.0075052,0.0225156,0.0075052,0.0225156,0.0075052,0.0225156,0.0075052
128,4293.57,1.25479,0.72478,0.00714,0.8399,0.75146,0.83147,0.5456,1.26411,0.72313,0.00938,0.0224562,0.0074854,0.0224562,0.0074854,0.0224562,0.0074854,0.0224562,0.0074854
129,4326.05,1.33015,0.7622,0.00699,0.84437,0.76858,0.83835,0.54519,1.27894,0.70715,0.00971,0.0223968,0.0074656,0.0223968,0.0074656,0.0223968,0.0074656,0.0223968,0.0074656
130,4358.64,1.30545,0.75156,0.00711,0.82881,0.74399,0.82587,0.53667,1.28506,0.73483,0.0096,0.0223374,0.0074458,0.0223374,0.0074458,0.0223374,0.0074458,0.0223374,0.0074458
131,4391.24,1.32699,0.75154,0.00709,0.8477,0.72775,0.82411,0.53815,1.28838,0.73651,0.00947,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
132,4423.84,1.29536,0.73298,0.0067,0.85398,0.76291,0.83849,0.54886,1.26012,0.72017,0.00933,0.0222186,0.0074062,0.0222186,0.0074062,0.0222186,0.0074062,0.0222186,0.0074062
133,4456.56,1.33625,0.75597,0.00702,0.84069,0.76135,0.83577,0.54774,1.27809,0.72707,0.00971,0.0221592,0.0073864,0.0221592,0.0073864,0.0221592,0.0073864,0.0221592,0.0073864
134,4489.22,1.29664,0.72765,0.00691,0.84661,0.75935,0.83695,0.54519,1.27014,0.71967,0.00973,0.0220998,0.0073666,0.0220998,0.0073666,0.0220998,0.0073666,0.0220998,0.0073666
135,4521.76,1.29054,0.73101,0.00714,0.86036,0.73768,0.83903,0.54619,1.2655,0.72494,0.00957,0.0220404,0.0073468,0.0220404,0.0073468,0.0220404,0.0073468,0.0220404,0.0073468
136,4554.47,1.2856,0.71165,0.00688,0.83045,0.75432,0.83052,0.53868,1.28132,0.73545,0.00955,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
137,4587.44,1.28145,0.73365,0.0069,0.81896,0.75677,0.83229,0.54661,1.26932,0.71881,0.00941,0.0219216,0.0073072,0.0219216,0.0073072,0.0219216,0.0073072,0.0219216,0.0073072
138,4620.49,1.27162,0.70882,0.00685,0.85322,0.75467,0.83586,0.55011,1.26237,0.69902,0.00926,0.0218622,0.0072874,0.0218622,0.0072874,0.0218622,0.0072874,0.0218622,0.0072874
139,4653.26,1.27601,0.72859,0.00677,0.83855,0.74958,0.83305,0.54835,1.2646,0.71024,0.00942,0.0218028,0.0072676,0.0218028,0.0072676,0.0218028,0.0072676,0.0218028,0.0072676
140,4685.94,1.26555,0.72418,0.0069,0.82593,0.76157,0.83134,0.54606,1.25127,0.72691,0.00938,0.0217434,0.0072478,0.0217434,0.0072478,0.0217434,0.0072478,0.0217434,0.0072478
141,4718.52,1.27769,0.69481,0.00686,0.83499,0.76487,0.83015,0.5484,1.2476,0.70979,0.00915,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
142,4751.19,1.27779,0.71561,0.0067,0.82498,0.76069,0.83479,0.55431,1.23804,0.69343,0.00906,0.0216246,0.0072082,0.0216246,0.0072082,0.0216246,0.0072082,0.0216246,0.0072082
143,4783.9,1.27128,0.70944,0.00647,0.84575,0.75738,0.83754,0.55092,1.26136,0.68646,0.00939,0.0215652,0.0071884,0.0215652,0.0071884,0.0215652,0.0071884,0.0215652,0.0071884
144,4816.48,1.27944,0.71443,0.0066,0.83969,0.7438,0.83048,0.55246,1.25294,0.70913,0.00921,0.0215058,0.0071686,0.0215058,0.0071686,0.0215058,0.0071686,0.0215058,0.0071686
145,4849.05,1.25497,0.70995,0.00668,0.83152,0.77949,0.8435,0.56063,1.24442,0.65989,0.00919,0.0214464,0.0071488,0.0214464,0.0071488,0.0214464,0.0071488,0.0214464,0.0071488
146,4881.76,1.28687,0.71362,0.00667,0.82714,0.77735,0.83985,0.55894,1.24963,0.66962,0.00931,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
147,4914.53,1.25331,0.70809,0.00687,0.83116,0.74178,0.82763,0.54946,1.26601,0.71283,0.0093,0.0213276,0.0071092,0.0213276,0.0071092,0.0213276,0.0071092,0.0213276,0.0071092
148,4947.81,1.26299,0.71494,0.00677,0.84787,0.75735,0.83369,0.55409,1.25987,0.70295,0.00918,0.0212682,0.0070894,0.0212682,0.0070894,0.0212682,0.0070894,0.0212682,0.0070894
149,4980.52,1.2759,0.71051,0.00656,0.84494,0.76398,0.83103,0.5559,1.24164,0.70672,0.00912,0.0212088,0.0070696,0.0212088,0.0070696,0.0212088,0.0070696,0.0212088,0.0070696
150,5013.52,1.26511,0.70158,0.00661,0.85393,0.7493,0.83566,0.55824,1.25416,0.6964,0.00937,0.0211494,0.0070498,0.0211494,0.0070498,0.0211494,0.0070498,0.0211494,0.0070498
151,5046.85,1.25542,0.68705,0.00664,0.8398,0.76079,0.83614,0.55658,1.24822,0.71204,0.00912,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
152,5079.55,1.26961,0.70357,0.0067,0.85129,0.76425,0.84614,0.56259,1.2363,0.67714,0.00888,0.0210306,0.0070102,0.0210306,0.0070102,0.0210306,0.0070102,0.0210306,0.0070102
153,5112.24,1.26226,0.68444,0.00657,0.86582,0.76945,0.84867,0.56157,1.23737,0.67133,0.00917,0.0209712,0.0069904,0.0209712,0.0069904,0.0209712,0.0069904,0.0209712,0.0069904
154,5144.89,1.26075,0.691,0.00655,0.85208,0.77976,0.84993,0.56577,1.23278,0.67142,0.00903,0.0209118,0.0069706,0.0209118,0.0069706,0.0209118,0.0069706,0.0209118,0.0069706
155,5177.64,1.27219,0.70997,0.00669,0.85876,0.76173,0.84204,0.56451,1.23246,0.6582,0.00883,0.0208524,0.0069508,0.0208524,0.0069508,0.0208524,0.0069508,0.0208524,0.0069508
156,5210.21,1.24313,0.69814,0.00661,0.85814,0.75547,0.84059,0.56556,1.21777,0.65821,0.00886,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
157,5243.6,1.26388,0.70473,0.00665,0.85078,0.75592,0.83474,0.56619,1.21448,0.6666,0.00871,0.0207336,0.0069112,0.0207336,0.0069112,0.0207336,0.0069112,0.0207336,0.0069112
158,5276.39,1.22552,0.67578,0.00656,0.85892,0.74669,0.83549,0.56434,1.23147,0.67399,0.00904,0.0206742,0.0068914,0.0206742,0.0068914,0.0206742,0.0068914,0.0206742,0.0068914
159,5309.1,1.24444,0.67341,0.0065,0.86121,0.7565,0.84541,0.56922,1.21489,0.66664,0.00866,0.0206148,0.0068716,0.0206148,0.0068716,0.0206148,0.0068716,0.0206148,0.0068716
160,5341.54,1.23836,0.67744,0.00652,0.8831,0.74688,0.85103,0.56731,1.22542,0.65874,0.00896,0.0205554,0.0068518,0.0205554,0.0068518,0.0205554,0.0068518,0.0205554,0.0068518
161,5374.22,1.2462,0.69254,0.00639,0.8828,0.75695,0.84889,0.5698,1.22294,0.65187,0.00876,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
162,5406.79,1.25608,0.69913,0.00641,0.85368,0.75201,0.84119,0.56389,1.22487,0.68169,0.00882,0.0204366,0.0068122,0.0204366,0.0068122,0.0204366,0.0068122,0.0204366,0.0068122
163,5439.35,1.23939,0.68926,0.00653,0.86407,0.74337,0.83748,0.56337,1.21717,0.69787,0.00889,0.0203772,0.0067924,0.0203772,0.0067924,0.0203772,0.0067924,0.0203772,0.0067924
164,5472.13,1.2623,0.69674,0.00658,0.85541,0.76261,0.84512,0.57093,1.21064,0.67671,0.00882,0.0203178,0.0067726,0.0203178,0.0067726,0.0203178,0.0067726,0.0203178,0.0067726
165,5504.75,1.25873,0.69259,0.00636,0.85687,0.75721,0.84512,0.56527,1.2149,0.67944,0.00879,0.0202584,0.0067528,0.0202584,0.0067528,0.0202584,0.0067528,0.0202584,0.0067528
166,5538.65,1.22532,0.6849,0.00637,0.84718,0.76456,0.84435,0.56491,1.21353,0.6895,0.00881,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
167,5572.49,1.24684,0.69162,0.00644,0.84298,0.76522,0.84505,0.56615,1.20866,0.69739,0.00883,0.0201396,0.0067132,0.0201396,0.0067132,0.0201396,0.0067132,0.0201396,0.0067132
168,5606.19,1.25113,0.69556,0.00667,0.84335,0.77422,0.84846,0.5682,1.20884,0.67962,0.0087,0.0200802,0.0066934,0.0200802,0.0066934,0.0200802,0.0066934,0.0200802,0.0066934
169,5639.98,1.22702,0.67328,0.00652,0.84753,0.78425,0.85393,0.57602,1.20849,0.66677,0.00877,0.0200208,0.0066736,0.0200208,0.0066736,0.0200208,0.0066736,0.0200208,0.0066736
170,5673.97,1.25596,0.68263,0.00641,0.86147,0.77173,0.85232,0.57231,1.20772,0.66157,0.00873,0.0199614,0.0066538,0.0199614,0.0066538,0.0199614,0.0066538,0.0199614,0.0066538
171,5707.72,1.23442,0.67548,0.00643,0.85932,0.77437,0.85105,0.57232,1.2108,0.65592,0.00862,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
172,5741.43,1.23175,0.66717,0.00618,0.86582,0.77435,0.85333,0.5773,1.19692,0.65541,0.00855,0.0198426,0.0066142,0.0198426,0.0066142,0.0198426,0.0066142,0.0198426,0.0066142
173,5775.28,1.23911,0.68855,0.00617,0.87133,0.77432,0.85618,0.57985,1.19209,0.66828,0.0085,0.0197832,0.0065944,0.0197832,0.0065944,0.0197832,0.0065944,0.0197832,0.0065944
174,5809.04,1.2531,0.68039,0.00643,0.86134,0.76796,0.85177,0.57852,1.19347,0.65449,0.00857,0.0197238,0.0065746,0.0197238,0.0065746,0.0197238,0.0065746,0.0197238,0.0065746
175,5842.78,1.21536,0.66501,0.00599,0.84762,0.77331,0.85375,0.58007,1.19461,0.6405,0.00861,0.0196644,0.0065548,0.0196644,0.0065548,0.0196644,0.0065548,0.0196644,0.0065548
176,5876.53,1.21875,0.65204,0.0062,0.86194,0.76735,0.85066,0.58106,1.18648,0.63524,0.00854,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
177,5910.13,1.23645,0.67035,0.00624,0.87761,0.7614,0.85329,0.58196,1.1823,0.64414,0.00845,0.0195456,0.0065152,0.0195456,0.0065152,0.0195456,0.0065152,0.0195456,0.0065152
178,5943.71,1.23094,0.683,0.0065,0.88547,0.76165,0.85579,0.58104,1.18569,0.65344,0.00847,0.0194862,0.0064954,0.0194862,0.0064954,0.0194862,0.0064954,0.0194862,0.0064954
179,5977.36,1.2433,0.67657,0.0063,0.87477,0.75846,0.84967,0.57804,1.18996,0.6538,0.00856,0.0194268,0.0064756,0.0194268,0.0064756,0.0194268,0.0064756,0.0194268,0.0064756
180,6011.08,1.22369,0.67824,0.00631,0.86777,0.76082,0.85039,0.57656,1.1997,0.63726,0.00856,0.0193674,0.0064558,0.0193674,0.0064558,0.0193674,0.0064558,0.0193674,0.0064558
181,6044.81,1.22988,0.68348,0.00622,0.85902,0.77536,0.85103,0.57783,1.1831,0.6363,0.00859,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
182,6078.43,1.25323,0.68414,0.00611,0.85477,0.7759,0.85201,0.58122,1.17475,0.64687,0.00848,0.0192486,0.0064162,0.0192486,0.0064162,0.0192486,0.0064162,0.0192486,0.0064162
183,6111.87,1.23697,0.67079,0.00619,0.87068,0.7632,0.85075,0.57859,1.17842,0.64334,0.00855,0.0191892,0.0063964,0.0191892,0.0063964,0.0191892,0.0063964,0.0191892,0.0063964
184,6145.46,1.21322,0.65004,0.00627,0.86461,0.76212,0.85129,0.58401,1.17633,0.64134,0.00848,0.0191298,0.0063766,0.0191298,0.0063766,0.0191298,0.0063766,0.0191298,0.0063766
185,6179.17,1.2218,0.65636,0.00628,0.8506,0.7753,0.85214,0.58489,1.17308,0.64591,0.00836,0.0190704,0.0063568,0.0190704,0.0063568,0.0190704,0.0063568,0.0190704,0.0063568
186,6212.95,1.23079,0.66273,0.00621,0.8649,0.76388,0.85746,0.58477,1.17486,0.63908,0.00819,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
187,6246.57,1.21672,0.64553,0.00612,0.86365,0.7676,0.85335,0.58305,1.17988,0.63817,0.00842,0.0189516,0.0063172,0.0189516,0.0063172,0.0189516,0.0063172,0.0189516,0.0063172
188,6280.18,1.23717,0.67487,0.00626,0.86617,0.77052,0.85743,0.5861,1.16541,0.64104,0.00828,0.0188922,0.0062974,0.0188922,0.0062974,0.0188922,0.0062974,0.0188922,0.0062974
189,6313.86,1.20444,0.65161,0.00618,0.85157,0.77404,0.85523,0.58635,1.17088,0.63978,0.00844,0.0188328,0.0062776,0.0188328,0.0062776,0.0188328,0.0062776,0.0188328,0.0062776
190,6347.56,1.20393,0.64873,0.00611,0.86772,0.76755,0.85446,0.587,1.17465,0.65112,0.00854,0.0187734,0.0062578,0.0187734,0.0062578,0.0187734,0.0062578,0.0187734,0.0062578
191,6381.56,1.22716,0.65108,0.00614,0.84964,0.78096,0.85223,0.58536,1.17238,0.65295,0.00839,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
192,6415.04,1.21069,0.65565,0.00595,0.86265,0.77241,0.85209,0.58748,1.17132,0.6492,0.00837,0.0186546,0.0062182,0.0186546,0.0062182,0.0186546,0.0062182,0.0186546,0.0062182
193,6448.59,1.20022,0.63921,0.00607,0.86732,0.76106,0.85153,0.58354,1.171,0.65842,0.00837,0.0185952,0.0061984,0.0185952,0.0061984,0.0185952,0.0061984,0.0185952,0.0061984
194,6482.15,1.19783,0.65946,0.00602,0.84815,0.77431,0.85309,0.58584,1.16902,0.6521,0.00833,0.0185358,0.0061786,0.0185358,0.0061786,0.0185358,0.0061786,0.0185358,0.0061786
195,6515.58,1.15464,0.62764,0.00599,0.87351,0.75913,0.85643,0.58593,1.17335,0.6392,0.0082,0.0184764,0.0061588,0.0184764,0.0061588,0.0184764,0.0061588,0.0184764,0.0061588
196,6549.05,1.19649,0.63965,0.00619,0.86085,0.77737,0.86037,0.58642,1.17538,0.64266,0.00843,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
197,6582.42,1.18455,0.62489,0.00609,0.86313,0.77798,0.85955,0.58716,1.16657,0.63727,0.00835,0.0183576,0.0061192,0.0183576,0.0061192,0.0183576,0.0061192,0.0183576,0.0061192
198,6615.84,1.18274,0.62435,0.00581,0.86875,0.78135,0.86291,0.59165,1.16721,0.62806,0.00843,0.0182982,0.0060994,0.0182982,0.0060994,0.0182982,0.0060994,0.0182982,0.0060994
199,6649.46,1.2186,0.64599,0.00599,0.86773,0.7816,0.86087,0.59118,1.16744,0.61713,0.00837,0.0182388,0.0060796,0.0182388,0.0060796,0.0182388,0.0060796,0.0182388,0.0060796
200,6683.04,1.20166,0.65332,0.00598,0.85893,0.78777,0.86276,0.59279,1.16378,0.62588,0.00833,0.0181794,0.0060598,0.0181794,0.0060598,0.0181794,0.0060598,0.0181794,0.0060598
201,6716.71,1.19686,0.62713,0.00582,0.87673,0.77065,0.86093,0.59216,1.16103,0.62995,0.00828,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
202,6750.58,1.16652,0.62689,0.00605,0.86794,0.77664,0.85605,0.59075,1.15836,0.64134,0.00827,0.0180606,0.0060202,0.0180606,0.0060202,0.0180606,0.0060202,0.0180606,0.0060202
203,6784.22,1.18407,0.63669,0.00607,0.86136,0.76763,0.85398,0.58697,1.16585,0.6355,0.00822,0.0180012,0.0060004,0.0180012,0.0060004,0.0180012,0.0060004,0.0180012,0.0060004
204,6817.93,1.15089,0.64352,0.00598,0.86156,0.77798,0.85486,0.59021,1.15411,0.6364,0.008,0.0179418,0.0059806,0.0179418,0.0059806,0.0179418,0.0059806,0.0179418,0.0059806
205,6851.71,1.22639,0.64854,0.00606,0.86494,0.77302,0.85748,0.59041,1.16214,0.63313,0.00821,0.0178824,0.0059608,0.0178824,0.0059608,0.0178824,0.0059608,0.0178824,0.0059608
206,6885.33,1.19251,0.63249,0.00589,0.87658,0.76711,0.85763,0.59433,1.15258,0.62208,0.00813,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
207,6919.07,1.16332,0.62035,0.00591,0.86363,0.7855,0.85981,0.59319,1.15573,0.61662,0.00807,0.0177636,0.0059212,0.0177636,0.0059212,0.0177636,0.0059212,0.0177636,0.0059212
208,6952.87,1.20588,0.62957,0.00596,0.8634,0.78429,0.86068,0.59357,1.15391,0.63426,0.00811,0.0177042,0.0059014,0.0177042,0.0059014,0.0177042,0.0059014,0.0177042,0.0059014
209,6986.55,1.19533,0.64646,0.00607,0.88178,0.77128,0.85905,0.59283,1.14845,0.63138,0.00814,0.0176448,0.0058816,0.0176448,0.0058816,0.0176448,0.0058816,0.0176448,0.0058816
210,7020.22,1.1779,0.61195,0.00597,0.86974,0.76925,0.85892,0.59299,1.14834,0.63713,0.0081,0.0175854,0.0058618,0.0175854,0.0058618,0.0175854,0.0058618,0.0175854,0.0058618
211,7054.01,1.1868,0.62257,0.00575,0.87876,0.77797,0.86268,0.59755,1.14295,0.62787,0.00811,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
212,7087.74,1.16798,0.63591,0.00597,0.87978,0.78436,0.86623,0.60041,1.14471,0.61501,0.00808,0.0174666,0.0058222,0.0174666,0.0058222,0.0174666,0.0058222,0.0174666,0.0058222
213,7121.46,1.16853,0.62767,0.00605,0.87678,0.78494,0.86687,0.5979,1.14857,0.63738,0.00808,0.0174072,0.0058024,0.0174072,0.0058024,0.0174072,0.0058024,0.0174072,0.0058024
214,7155.14,1.17382,0.60139,0.00583,0.8715,0.78382,0.86704,0.59719,1.15238,0.6253,0.00817,0.0173478,0.0057826,0.0173478,0.0057826,0.0173478,0.0057826,0.0173478,0.0057826
215,7188.77,1.15244,0.62417,0.00585,0.87654,0.77894,0.86433,0.59677,1.14372,0.62364,0.00805,0.0172884,0.0057628,0.0172884,0.0057628,0.0172884,0.0057628,0.0172884,0.0057628
216,7222.47,1.15822,0.61673,0.00587,0.87112,0.78955,0.86525,0.59819,1.14236,0.62324,0.00801,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
217,7256.37,1.15259,0.60481,0.00602,0.87536,0.77314,0.86493,0.59675,1.14937,0.62272,0.00815,0.0171696,0.0057232,0.0171696,0.0057232,0.0171696,0.0057232,0.0171696,0.0057232
218,7290.14,1.15971,0.60204,0.00579,0.86378,0.77417,0.86018,0.59701,1.14687,0.62904,0.00799,0.0171102,0.0057034,0.0171102,0.0057034,0.0171102,0.0057034,0.0171102,0.0057034
219,7324.06,1.14252,0.59858,0.00578,0.86558,0.78126,0.86457,0.59826,1.14212,0.62267,0.00788,0.0170508,0.0056836,0.0170508,0.0056836,0.0170508,0.0056836,0.0170508,0.0056836
220,7357.7,1.18842,0.62596,0.00578,0.85681,0.78887,0.86257,0.59848,1.14468,0.62114,0.00794,0.0169914,0.0056638,0.0169914,0.0056638,0.0169914,0.0056638,0.0169914,0.0056638
221,7391.19,1.17182,0.61418,0.00582,0.87348,0.77167,0.86158,0.59724,1.1421,0.62461,0.00795,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
222,7424.74,1.14875,0.62956,0.00589,0.85819,0.78649,0.86019,0.59906,1.14099,0.61915,0.00792,0.0168726,0.0056242,0.0168726,0.0056242,0.0168726,0.0056242,0.0168726,0.0056242
223,7458.83,1.17231,0.63403,0.00595,0.8778,0.77716,0.86383,0.5998,1.14637,0.6127,0.00803,0.0168132,0.0056044,0.0168132,0.0056044,0.0168132,0.0056044,0.0168132,0.0056044
224,7492.22,1.16895,0.6091,0.0057,0.86995,0.78376,0.86328,0.60117,1.14331,0.60884,0.00803,0.0167538,0.0055846,0.0167538,0.0055846,0.0167538,0.0055846,0.0167538,0.0055846
225,7525.6,1.14538,0.61213,0.00586,0.87456,0.78122,0.86271,0.59886,1.14778,0.60278,0.00803,0.0166944,0.0055648,0.0166944,0.0055648,0.0166944,0.0055648,0.0166944,0.0055648
226,7559.16,1.14912,0.61628,0.00595,0.88103,0.77154,0.86033,0.59906,1.14404,0.60474,0.00803,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
227,7592.88,1.15098,0.58978,0.0056,0.86736,0.78011,0.85977,0.60039,1.14463,0.60768,0.00803,0.0165756,0.0055252,0.0165756,0.0055252,0.0165756,0.0055252,0.0165756,0.0055252
228,7626.5,1.15175,0.60539,0.00587,0.86477,0.78904,0.86303,0.60216,1.14673,0.59342,0.00816,0.0165162,0.0055054,0.0165162,0.0055054,0.0165162,0.0055054,0.0165162,0.0055054
229,7660.29,1.14612,0.60569,0.00568,0.88497,0.7736,0.86278,0.60143,1.14406,0.59767,0.00812,0.0164568,0.0054856,0.0164568,0.0054856,0.0164568,0.0054856,0.0164568,0.0054856
230,7693.94,1.14461,0.60111,0.00579,0.88142,0.78299,0.86416,0.60229,1.13972,0.60219,0.00803,0.0163974,0.0054658,0.0163974,0.0054658,0.0163974,0.0054658,0.0163974,0.0054658
231,7727.65,1.15124,0.59552,0.00541,0.87472,0.78468,0.86249,0.60368,1.13897,0.59745,0.00805,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
232,7761.26,1.16207,0.59789,0.00563,0.87944,0.77998,0.86715,0.60438,1.14246,0.59267,0.00809,0.0162786,0.0054262,0.0162786,0.0054262,0.0162786,0.0054262,0.0162786,0.0054262
233,7795.11,1.14378,0.59529,0.00555,0.86963,0.78838,0.86566,0.6017,1.14469,0.60541,0.00802,0.0162192,0.0054064,0.0162192,0.0054064,0.0162192,0.0054064,0.0162192,0.0054064
234,7829.01,1.14266,0.60648,0.00571,0.88539,0.78053,0.86735,0.60222,1.14499,0.60107,0.00805,0.0161598,0.0053866,0.0161598,0.0053866,0.0161598,0.0053866,0.0161598,0.0053866
235,7862.65,1.1283,0.59536,0.00559,0.87767,0.78902,0.86628,0.60298,1.1402,0.60283,0.00786,0.0161004,0.0053668,0.0161004,0.0053668,0.0161004,0.0053668,0.0161004,0.0053668
236,7896.35,1.10189,0.56205,0.00561,0.87361,0.79208,0.86789,0.60277,1.1483,0.60031,0.00802,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
237,7929.98,1.13478,0.59287,0.00569,0.88012,0.77606,0.86572,0.60183,1.14521,0.59962,0.00798,0.0159816,0.0053272,0.0159816,0.0053272,0.0159816,0.0053272,0.0159816,0.0053272
238,7963.63,1.13338,0.59625,0.00574,0.88198,0.78596,0.86909,0.60513,1.14299,0.59936,0.00802,0.0159222,0.0053074,0.0159222,0.0053074,0.0159222,0.0053074,0.0159222,0.0053074
239,7997.41,1.11162,0.56831,0.00544,0.88623,0.78186,0.86922,0.60494,1.14071,0.60498,0.00804,0.0158628,0.0052876,0.0158628,0.0052876,0.0158628,0.0052876,0.0158628,0.0052876
240,8031.06,1.13302,0.58747,0.00557,0.88121,0.7849,0.87077,0.60568,1.14192,0.60157,0.00812,0.0158034,0.0052678,0.0158034,0.0052678,0.0158034,0.0052678,0.0158034,0.0052678
241,8064.54,1.15798,0.61511,0.00554,0.88208,0.77851,0.87044,0.6047,1.13918,0.60417,0.00816,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
242,8097.99,1.10485,0.58078,0.00551,0.87646,0.78141,0.86947,0.60527,1.13312,0.61194,0.00801,0.0156846,0.0052282,0.0156846,0.0052282,0.0156846,0.0052282,0.0156846,0.0052282
243,8131.63,1.11336,0.58304,0.00561,0.88577,0.78694,0.87493,0.60848,1.13367,0.60184,0.00793,0.0156252,0.0052084,0.0156252,0.0052084,0.0156252,0.0052084,0.0156252,0.0052084
244,8165.47,1.1358,0.5941,0.00572,0.88584,0.78874,0.87518,0.60831,1.13288,0.60684,0.00789,0.0155658,0.0051886,0.0155658,0.0051886,0.0155658,0.0051886,0.0155658,0.0051886
245,8199,1.14115,0.59262,0.00566,0.88754,0.77877,0.87482,0.60923,1.1356,0.60078,0.00794,0.0155064,0.0051688,0.0155064,0.0051688,0.0155064,0.0051688,0.0155064,0.0051688
246,8232.58,1.12837,0.58263,0.00558,0.87979,0.79104,0.87235,0.60764,1.13426,0.59875,0.00793,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
247,8265.96,1.1139,0.58186,0.00554,0.87317,0.7923,0.87066,0.60492,1.13274,0.60836,0.00786,0.0153876,0.0051292,0.0153876,0.0051292,0.0153876,0.0051292,0.0153876,0.0051292
248,8299.41,1.09632,0.58161,0.00569,0.87166,0.79289,0.86827,0.60502,1.1289,0.60919,0.0078,0.0153282,0.0051094,0.0153282,0.0051094,0.0153282,0.0051094,0.0153282,0.0051094
249,8333.06,1.11943,0.58985,0.00546,0.88144,0.79386,0.86907,0.60503,1.12923,0.60702,0.00782,0.0152688,0.0050896,0.0152688,0.0050896,0.0152688,0.0050896,0.0152688,0.0050896
250,8366.52,1.0941,0.58436,0.00557,0.88104,0.78829,0.86588,0.60431,1.12711,0.61591,0.00773,0.0152094,0.0050698,0.0152094,0.0050698,0.0152094,0.0050698,0.0152094,0.0050698
251,8399.94,1.12265,0.59619,0.00547,0.89015,0.78434,0.86961,0.60699,1.12779,0.60733,0.00775,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
252,8433.54,1.12461,0.59202,0.00542,0.89398,0.78399,0.87127,0.60654,1.13067,0.61104,0.00784,0.0150906,0.0050302,0.0150906,0.0050302,0.0150906,0.0050302,0.0150906,0.0050302
253,8467.05,1.09691,0.55866,0.00563,0.8916,0.78873,0.87075,0.6079,1.13049,0.61082,0.00789,0.0150312,0.0050104,0.0150312,0.0050104,0.0150312,0.0050104,0.0150312,0.0050104
254,8500.62,1.12767,0.58112,0.00547,0.89132,0.79027,0.8723,0.60897,1.1267,0.60549,0.00778,0.0149718,0.0049906,0.0149718,0.0049906,0.0149718,0.0049906,0.0149718,0.0049906
