epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
42,1379.21,1.36647,0.84309,0.00813,0.83448,0.7025,0.79004,0.47669,1.40732,0.81079,0.01153,0.0091882,0.0091882,0.0091882
43,1410.37,1.38378,0.86012,0.00852,0.82499,0.72434,0.80239,0.4957,1.36976,0.79286,0.01113,0.0091684,0.0091684,0.0091684
44,1441.85,1.39196,0.8496,0.00817,0.83165,0.69994,0.78828,0.47444,1.40978,0.81771,0.01159,0.0091486,0.0091486,0.0091486
45,1472.92,1.3726,0.8556,0.00806,0.80753,0.7043,0.77537,0.47439,1.41354,0.85194,0.01145,0.0091288,0.0091288,0.0091288
46,1504.15,1.36636,0.83299,0.00798,0.84374,0.71077,0.79973,0.49538,1.35025,0.80138,0.01097,0.009109,0.009109,0.009109
47,1535.34,1.35465,0.81446,0.00811,0.83877,0.71139,0.79051,0.48979,1.37926,0.80655,0.01128,0.0090892,0.0090892,0.0090892
48,1566.62,1.3494,0.828,0.00805,0.81752,0.71898,0.79867,0.49304,1.36241,0.80476,0.01098,0.0090694,0.0090694,0.0090694
49,1598.03,1.37204,0.84004,0.00805,0.85712,0.72016,0.81092,0.50273,1.35781,0.79144,0.01137,0.0090496,0.0090496,0.0090496
50,1629.36,1.3796,0.82879,0.00801,0.84504,0.70451,0.79947,0.48706,1.38538,0.81297,0.01117,0.0090298,0.0090298,0.0090298
51,1660.51,1.3745,0.84217,0.00807,0.81529,0.72465,0.79533,0.49211,1.36672,0.81646,0.01114,0.00901,0.00901,0.00901
52,1691.64,1.33438,0.82607,0.00808,0.81772,0.75239,0.81212,0.50639,1.33686,0.78423,0.01065,0.0089902,0.0089902,0.0089902
53,1722.76,1.35408,0.81821,0.00811,0.82171,0.71366,0.79793,0.49314,1.37696,0.78718,0.01124,0.0089704,0.0089704,0.0089704
54,1753.73,1.37152,0.82653,0.0077,0.81292,0.72986,0.80261,0.50719,1.35093,0.80071,0.01118,0.0089506,0.0089506,0.0089506
55,1785.04,1.34326,0.8252,0.00783,0.81901,0.73778,0.79854,0.49102,1.37513,0.79734,0.01128,0.0089308,0.0089308,0.0089308
56,1816.42,1.3978,0.83398,0.00796,0.83716,0.7116,0.79822,0.4968,1.34402,0.83012,0.01092,0.008911,0.008911,0.008911
57,1847.62,1.33386,0.81034,0.00773,0.85064,0.71643,0.80122,0.50532,1.35608,0.77066,0.01137,0.0088912,0.0088912,0.0088912
58,1878.82,1.36173,0.79799,0.00754,0.82214,0.73415,0.80559,0.49754,1.35516,0.77741,0.01108,0.0088714,0.0088714,0.0088714
59,1909.86,1.32502,0.76241,0.00768,0.84358,0.73683,0.81474,0.51062,1.3427,0.77229,0.01095,0.0088516,0.0088516,0.0088516
60,1940.95,1.35699,0.78987,0.00765,0.84596,0.7272,0.80887,0.5023,1.36681,0.76263,0.01089,0.0088318,0.0088318,0.0088318
61,1972.15,1.32964,0.79732,0.00782,0.83948,0.72424,0.81322,0.51013,1.34742,0.78067,0.01115,0.008812,0.008812,0.008812
62,2003.34,1.31261,0.77314,0.00741,0.83299,0.71979,0.8037,0.50115,1.3481,0.75852,0.01064,0.0087922,0.0087922,0.0087922
63,2034.43,1.30639,0.76303,0.00737,0.83941,0.73908,0.82037,0.51205,1.33074,0.71038,0.01048,0.0087724,0.0087724,0.0087724
64,2065.65,1.32352,0.76363,0.00754,0.82261,0.74834,0.81811,0.50919,1.34904,0.72021,0.01108,0.0087526,0.0087526,0.0087526
65,2096.81,1.31976,0.77916,0.00756,0.8338,0.74116,0.81747,0.51311,1.34142,0.71463,0.01069,0.0087328,0.0087328,0.0087328
66,2128,1.32119,0.7671,0.00733,0.82438,0.75557,0.82124,0.51231,1.32597,0.71741,0.01045,0.008713,0.008713,0.008713
67,2159.27,1.28648,0.76269,0.0073,0.84595,0.748,0.81515,0.50688,1.33824,0.73315,0.01056,0.0086932,0.0086932,0.0086932
68,2190.4,1.33524,0.77564,0.0075,0.84913,0.72159,0.81082,0.51005,1.33614,0.73947,0.01055,0.0086734,0.0086734,0.0086734
69,2221.63,1.32463,0.76923,0.00741,0.85224,0.7386,0.82285,0.51343,1.3296,0.71261,0.01057,0.0086536,0.0086536,0.0086536
70,2252.82,1.32067,0.73442,0.00705,0.8503,0.73036,0.81384,0.5126,1.32436,0.7432,0.01061,0.0086338,0.0086338,0.0086338
71,2283.95,1.30203,0.73708,0.00736,0.86211,0.73032,0.81592,0.50816,1.33146,0.74453,0.01049,0.008614,0.008614,0.008614
72,2315.15,1.32147,0.76908,0.0073,0.86011,0.73258,0.81193,0.51668,1.32432,0.75114,0.01067,0.0085942,0.0085942,0.0085942
73,2346.36,1.28009,0.72799,0.00728,0.83472,0.74452,0.81436,0.51603,1.3174,0.74852,0.0103,0.0085744,0.0085744,0.0085744
74,2377.6,1.29128,0.74291,0.00723,0.84959,0.74458,0.81424,0.51469,1.31931,0.73339,0.01034,0.0085546,0.0085546,0.0085546
75,2409.05,1.30091,0.73508,0.00713,0.8449,0.75043,0.82285,0.52318,1.29585,0.72772,0.01038,0.0085348,0.0085348,0.0085348
76,2440.24,1.28769,0.73703,0.00706,0.83464,0.75424,0.8174,0.52522,1.29337,0.69853,0.01015,0.008515,0.008515,0.008515
77,2471.33,1.27634,0.7238,0.00735,0.86526,0.74513,0.82139,0.52437,1.29977,0.71891,0.01039,0.0084952,0.0084952,0.0084952
78,2502.68,1.2951,0.74037,0.0071,0.84873,0.72739,0.80788,0.52386,1.29609,0.74585,0.01021,0.0084754,0.0084754,0.0084754
