epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
1,34.0347,3.57506,7.18863,0.03865,0.00068,0.05658,6e-05,1e-05,3.66125,8.06839,0.04664,9.94186e-05,9.94186e-05,0.0669599
2,66.5457,3.59673,5.77929,0.0386,0.00072,0.06276,7e-05,1e-05,3.64426,7.03315,0.04678,0.000199417,0.000199417,0.0337265
3,99.0313,3.52394,5.43546,0.03881,0.00063,0.0549,6e-05,1e-05,3.65278,6.7593,0.04669,0.000299407,0.000299407,0.000493205
4,131.222,3.52775,5.41114,0.03793,0.00072,0.06102,7e-05,1e-05,3.60149,6.67327,0.04684,0.000299974,0.000299974,0.000299974
5,163.238,3.494,5.38347,0.03816,0.00073,0.06198,8e-05,1e-05,3.58108,6.6592,0.04664,0.000299953,0.000299953,0.000299953
6,195.547,3.44437,5.34758,0.03676,0.00075,0.06159,0.00011,2e-05,3.59884,6.60029,0.0468,0.000299927,0.000299927,0.000299927
7,227.91,3.4313,5.30677,0.03611,0.00066,0.05745,7e-05,1e-05,3.57134,6.5655,0.04591,0.000299894,0.000299894,0.000299894
8,260.757,3.41304,5.30183,0.0369,0.00075,0.0627,0.0001,2e-05,3.55292,6.49392,0.04594,0.000299856,0.000299856,0.000299856
9,293.011,3.35939,5.2723,0.0349,0.00064,0.05802,7e-05,1e-05,3.53787,6.45951,0.04561,0.000299812,0.000299812,0.000299812
10,325.416,3.34082,5.26581,0.03626,0.00074,0.06328,0.0001,2e-05,3.50692,6.39837,0.04459,0.000299763,0.000299763,0.000299763
11,357.953,3.32608,5.18565,0.0354,0.00079,0.06896,0.00011,2e-05,3.42699,6.27928,0.04385,0.000299707,0.000299707,0.000299707
12,390.546,3.28034,5.19261,0.03399,0.00099,0.08044,0.00015,3e-05,3.38566,6.20136,0.043,0.000299645,0.000299645,0.000299645
13,422.83,3.23486,5.0954,0.03417,0.00086,0.07451,0.00013,3e-05,3.35661,6.1559,0.04269,0.000299578,0.000299578,0.000299578
14,455.413,3.21826,5.10075,0.03316,0.00103,0.08516,0.00017,4e-05,3.26586,6.04378,0.04107,0.000299505,0.000299505,0.000299505
15,487.935,3.17915,5.03007,0.03329,0.00101,0.08949,0.00023,5e-05,3.22541,5.98128,0.04041,0.000299426,0.000299426,0.000299426
16,520.354,3.11043,5.00758,0.03217,0.00115,0.09855,0.00033,7e-05,3.13679,5.88665,0.03919,0.000299341,0.000299341,0.000299341
17,553.075,3.05394,4.96265,0.03131,0.00121,0.10251,0.00037,8e-05,3.10484,5.80962,0.03854,0.00029925,0.00029925,0.00029925
18,586.105,3.01511,4.89746,0.0302,0.00132,0.11547,0.00037,8e-05,3.04598,5.73316,0.03766,0.000299154,0.000299154,0.000299154
19,618.755,2.99487,4.8777,0.03054,0.00176,0.15556,0.00475,0.00105,3.01397,5.6186,0.03742,0.000299051,0.000299051,0.000299051
20,651.2,2.92448,4.76229,0.02887,0.07413,0.03431,0.01628,0.00429,2.96344,5.542,0.03595,0.000298943,0.000298943,0.000298943
21,683.717,2.91164,4.70345,0.02896,0.66611,0.02583,0.02055,0.0053,2.90797,5.42677,0.03536,0.000298829,0.000298829,0.000298829
22,716.059,2.85576,4.63942,0.02792,0.6344,0.03161,0.02035,0.00546,2.86792,5.36035,0.03446,0.000298709,0.000298709,0.000298709
23,748.59,2.82112,4.57555,0.02698,0.65303,0.03624,0.02603,0.00727,2.82717,5.30623,0.03359,0.000298584,0.000298584,0.000298584
24,780.929,2.7693,4.52218,0.02653,0.65153,0.03816,0.02835,0.00783,2.76996,5.21368,0.03276,0.000298452,0.000298452,0.000298452
