epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2102.24,1.25255,0.81088,0.00731,0.82476,0.70449,0.79933,0.51659,1.30166,0.84517,0.01073,0.0091882,0.0091882,0.0091882
43,2153.58,1.25221,0.82319,0.00754,0.83846,0.71692,0.81279,0.50767,1.33233,0.8535,0.01131,0.0091684,0.0091684,0.0091684
44,2204.06,1.28606,0.83389,0.00729,0.81359,0.732,0.81832,0.51297,1.31246,0.85729,0.01107,0.0091486,0.0091486,0.0091486
45,2253.56,1.26992,0.824,0.00734,0.80267,0.72481,0.79269,0.49587,1.33097,0.89418,0.01109,0.0091288,0.0091288,0.0091288
46,2303.76,1.26084,0.81478,0.00723,0.82607,0.72473,0.80957,0.51581,1.30565,0.84019,0.01125,0.009109,0.009109,0.009109
47,2353.77,1.23471,0.79248,0.00725,0.81057,0.73388,0.81346,0.52267,1.28886,0.80853,0.01062,0.0090892,0.0090892,0.0090892
48,2403.54,1.2385,0.80985,0.00728,0.82365,0.72335,0.81076,0.51373,1.31598,0.86187,0.011,0.0090694,0.0090694,0.0090694
49,2454.16,1.24693,0.81425,0.0072,0.82178,0.72204,0.81729,0.51697,1.32402,0.82221,0.0112,0.0090496,0.0090496,0.0090496
50,2504.89,1.26379,0.81529,0.0072,0.81063,0.73252,0.81367,0.52309,1.30308,0.81859,0.0108,0.0090298,0.0090298,0.0090298
51,2555.7,1.26899,0.8141,0.00734,0.81094,0.72025,0.81308,0.51754,1.29156,0.83108,0.01089,0.00901,0.00901,0.00901
52,2605.48,1.22303,0.80542,0.00726,0.83074,0.7149,0.8095,0.50921,1.30378,0.85507,0.01086,0.0089902,0.0089902,0.0089902
53,2657.32,1.23842,0.81027,0.00723,0.81898,0.75127,0.81949,0.51845,1.30572,0.79127,0.01083,0.0089704,0.0089704,0.0089704
54,2708.41,1.26177,0.80333,0.00687,0.83519,0.7304,0.81783,0.52612,1.2755,0.84235,0.01023,0.0089506,0.0089506,0.0089506
55,2759.47,1.2344,0.79945,0.00715,0.82161,0.72395,0.80961,0.51975,1.30612,0.82536,0.01077,0.0089308,0.0089308,0.0089308
56,2810.03,1.27535,0.81233,0.00709,0.81866,0.73074,0.82261,0.51966,1.29657,0.78798,0.01054,0.008911,0.008911,0.008911
57,2860.7,1.23613,0.78762,0.0071,0.82716,0.73872,0.82245,0.52558,1.29931,0.78011,0.01111,0.0088912,0.0088912,0.0088912
58,2911.43,1.25771,0.78379,0.00681,0.82253,0.74472,0.81418,0.52274,1.30338,0.7906,0.01066,0.0088714,0.0088714,0.0088714
59,2961.81,1.22455,0.78012,0.00703,0.83528,0.74533,0.82577,0.52084,1.30196,0.77694,0.01077,0.0088516,0.0088516,0.0088516
60,3012.9,1.24532,0.80181,0.00692,0.81389,0.7372,0.81292,0.52007,1.29911,0.8265,0.01072,0.0088318,0.0088318,0.0088318
61,3063.89,1.2408,0.80694,0.00725,0.82703,0.76089,0.8358,0.53144,1.27756,0.7852,0.01074,0.008812,0.008812,0.008812
62,3114.19,1.23199,0.79473,0.00693,0.82524,0.74169,0.82407,0.53163,1.28894,0.78897,0.0104,0.0087922,0.0087922,0.0087922
63,3164.61,1.21152,0.75966,0.00674,0.84673,0.75316,0.8329,0.53732,1.25848,0.76761,0.01022,0.0087724,0.0087724,0.0087724
64,3214.82,1.21936,0.75896,0.00693,0.85307,0.74631,0.83007,0.53718,1.25883,0.76412,0.00999,0.0087526,0.0087526,0.0087526
65,3265.14,1.22649,0.78069,0.00702,0.82582,0.73196,0.82084,0.52968,1.28828,0.805,0.01038,0.0087328,0.0087328,0.0087328
66,3315.27,1.22652,0.77366,0.00674,0.83316,0.7441,0.82717,0.5393,1.24726,0.77292,0.01008,0.008713,0.008713,0.008713
67,3366.4,1.18753,0.75942,0.00673,0.83172,0.74989,0.82728,0.52865,1.28177,0.81861,0.01043,0.0086932,0.0086932,0.0086932
68,3416.84,1.238,0.78183,0.00685,0.82911,0.74746,0.82353,0.53729,1.25961,0.82222,0.01014,0.0086734,0.0086734,0.0086734
69,3466.64,1.21959,0.77297,0.0068,0.83591,0.74015,0.82945,0.53647,1.24966,0.75926,0.00999,0.0086536,0.0086536,0.0086536
70,3517.1,1.22856,0.7401,0.00652,0.83691,0.75121,0.83656,0.53751,1.26982,0.74891,0.01017,0.0086338,0.0086338,0.0086338
71,3567.82,1.19518,0.73637,0.00662,0.83469,0.74473,0.83167,0.5363,1.25238,0.76618,0.01011,0.008614,0.008614,0.008614
72,3618.56,1.2303,0.76159,0.00672,0.8365,0.74802,0.82499,0.54167,1.25028,0.7775,0.01021,0.0085942,0.0085942,0.0085942
73,3668.91,1.18544,0.72213,0.00664,0.81917,0.7491,0.83127,0.5358,1.2609,0.76148,0.01016,0.0085744,0.0085744,0.0085744
74,3720.09,1.19703,0.7464,0.00659,0.85412,0.72857,0.82646,0.54058,1.25804,0.7524,0.00989,0.0085546,0.0085546,0.0085546
75,3770.98,1.2122,0.72984,0.00656,0.84491,0.76348,0.83941,0.542,1.24727,0.72964,0.01002,0.0085348,0.0085348,0.0085348
76,3821.27,1.19813,0.71962,0.00653,0.84003,0.77607,0.84253,0.55245,1.23552,0.74918,0.00981,0.008515,0.008515,0.008515
77,3871.68,1.18381,0.71389,0.00672,0.84261,0.76049,0.83563,0.54188,1.25695,0.7573,0.01024,0.0084952,0.0084952,0.0084952
78,3921.97,1.19458,0.73479,0.00647,0.84974,0.75447,0.83778,0.54645,1.2376,0.75722,0.01004,0.0084754,0.0084754,0.0084754
79,3972.26,1.19336,0.74777,0.00676,0.86316,0.75447,0.84288,0.54936,1.24541,0.76621,0.01031,0.0084556,0.0084556,0.0084556
80,4022.24,1.18852,0.73263,0.00668,0.85306,0.76809,0.83933,0.5512,1.23779,0.74476,0.00994,0.0084358,0.0084358,0.0084358
81,4073.53,1.18148,0.69944,0.00653,0.8424,0.76161,0.84305,0.55161,1.24775,0.76606,0.00984,0.008416,0.008416,0.008416
82,4123.98,1.19598,0.73167,0.00643,0.83874,0.76861,0.84225,0.54752,1.23584,0.75614,0.00998,0.0083962,0.0083962,0.0083962
83,4174.83,1.20905,0.74392,0.00663,0.84285,0.7572,0.83297,0.54501,1.26115,0.76356,0.01045,0.0083764,0.0083764,0.0083764
84,4225.5,1.19709,0.74926,0.00668,0.86022,0.74958,0.84075,0.54965,1.22402,0.71724,0.00988,0.0083566,0.0083566,0.0083566
85,4276.2,1.18968,0.73083,0.00637,0.8416,0.74835,0.83074,0.53822,1.26396,0.7574,0.01007,0.0083368,0.0083368,0.0083368
86,4326.52,1.17165,0.72366,0.00661,0.87225,0.76144,0.8468,0.55365,1.23324,0.72952,0.00979,0.008317,0.008317,0.008317
87,4377.68,1.21585,0.75108,0.00646,0.85871,0.74352,0.84162,0.54807,1.23576,0.74109,0.00966,0.0082972,0.0082972,0.0082972
88,4429.28,1.1935,0.73246,0.00652,0.8641,0.75837,0.84355,0.55235,1.23744,0.7311,0.00992,0.0082774,0.0082774,0.0082774
89,4479.19,1.17142,0.73502,0.00653,0.86533,0.74781,0.8434,0.55853,1.22647,0.73955,0.00988,0.0082576,0.0082576,0.0082576
90,4529.51,1.17285,0.72018,0.00648,0.84513,0.74982,0.83564,0.55113,1.24428,0.75474,0.0101,0.0082378,0.0082378,0.0082378
91,4580.6,1.18478,0.71287,0.00652,0.85188,0.76609,0.8467,0.55261,1.24999,0.74059,0.01016,0.008218,0.008218,0.008218
92,4631.55,1.17581,0.72079,0.00642,0.85386,0.75796,0.84425,0.55142,1.22284,0.7281,0.00984,0.0081982,0.0081982,0.0081982
93,4682.64,1.17921,0.7197,0.0065,0.84296,0.77186,0.84177,0.55284,1.22116,0.74573,0.01006,0.0081784,0.0081784,0.0081784
94,4733.87,1.17637,0.72311,0.00668,0.84467,0.76057,0.83697,0.55904,1.20162,0.74683,0.00941,0.0081586,0.0081586,0.0081586
95,4784.28,1.17981,0.73264,0.00639,0.85192,0.74704,0.83222,0.54619,1.22693,0.78392,0.00957,0.0081388,0.0081388,0.0081388
96,4833.91,1.16191,0.72681,0.00643,0.84452,0.75335,0.83888,0.5613,1.20654,0.75872,0.00932,0.008119,0.008119,0.008119
97,4884.4,1.17407,0.72051,0.00631,0.85184,0.75933,0.84295,0.55619,1.21549,0.7343,0.00983,0.0080992,0.0080992,0.0080992
98,4934.15,1.15317,0.69638,0.00641,0.83369,0.77436,0.8477,0.55393,1.23005,0.72299,0.00974,0.0080794,0.0080794,0.0080794
99,4983.74,1.15692,0.70081,0.0063,0.85012,0.76145,0.8383,0.56055,1.21389,0.74828,0.00933,0.0080596,0.0080596,0.0080596
100,5033.35,1.15128,0.68718,0.00628,0.86716,0.76232,0.84605,0.56212,1.20495,0.71379,0.0093,0.0080398,0.0080398,0.0080398
101,5082.48,1.14871,0.70781,0.0063,0.8497,0.77596,0.8522,0.56583,1.20193,0.68501,0.00959,0.00802,0.00802,0.00802
102,5133.38,1.16031,0.70253,0.00623,0.8442,0.78657,0.86175,0.56075,1.22637,0.6838,0.00985,0.0080002,0.0080002,0.0080002
103,5184.78,1.14891,0.7058,0.00629,0.8315,0.76721,0.83807,0.55515,1.20746,0.72609,0.00965,0.0079804,0.0079804,0.0079804
104,5236.01,1.16652,0.70117,0.00626,0.84419,0.77524,0.85346,0.5713,1.19424,0.68541,0.00929,0.0079606,0.0079606,0.0079606
105,5286.86,1.14364,0.67822,0.00591,0.86025,0.7803,0.85921,0.57038,1.20666,0.66731,0.00954,0.0079408,0.0079408,0.0079408
106,5337.54,1.14447,0.70144,0.00629,0.88223,0.7537,0.85965,0.56809,1.20776,0.66492,0.00961,0.007921,0.007921,0.007921
107,5388.11,1.15043,0.67705,0.00588,0.85579,0.77297,0.85575,0.5782,1.18334,0.68815,0.00937,0.0079012,0.0079012,0.0079012
108,5438.83,1.17905,0.71137,0.00617,0.83495,0.77515,0.84658,0.56463,1.1962,0.71486,0.00926,0.0078814,0.0078814,0.0078814
109,5489.41,1.15242,0.68096,0.00633,0.85652,0.77239,0.84619,0.56628,1.19843,0.71871,0.00923,0.0078616,0.0078616,0.0078616
110,5540.82,1.13278,0.6746,0.00607,0.86814,0.74282,0.84206,0.56486,1.18625,0.73156,0.00904,0.0078418,0.0078418,0.0078418
111,5591.6,1.12814,0.68753,0.00618,0.85193,0.75971,0.8471,0.55855,1.21136,0.73612,0.00943,0.007822,0.007822,0.007822
112,5642.29,1.13721,0.70282,0.00611,0.85006,0.78288,0.859,0.56737,1.19854,0.69967,0.00915,0.0078022,0.0078022,0.0078022
113,5692.94,1.15237,0.69909,0.00628,0.86923,0.77184,0.85438,0.56753,1.19925,0.67765,0.00928,0.0077824,0.0077824,0.0077824
114,5743.79,1.1463,0.68338,0.00619,0.8686,0.7453,0.84363,0.5681,1.20867,0.71624,0.00931,0.0077626,0.0077626,0.0077626
115,5794.43,1.14574,0.68006,0.00628,0.87604,0.77755,0.85355,0.57032,1.2077,0.70157,0.00944,0.0077428,0.0077428,0.0077428
116,5845,1.13434,0.68008,0.00622,0.86493,0.7664,0.85206,0.57539,1.1877,0.67756,0.009,0.007723,0.007723,0.007723
117,5896.51,1.15001,0.69674,0.00636,0.87247,0.77012,0.85544,0.57306,1.1725,0.6823,0.00905,0.0077032,0.0077032,0.0077032
118,5947.57,1.13891,0.67221,0.00608,0.85749,0.78406,0.85682,0.57441,1.18123,0.68756,0.00909,0.0076834,0.0076834,0.0076834
119,5998.12,1.12102,0.65884,0.00596,0.85699,0.7783,0.8521,0.56711,1.19399,0.69666,0.00924,0.0076636,0.0076636,0.0076636
