epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,3089.29,1.90755,2.16672,0.01241,0.60495,0.43037,0.44923,0.20889,1.87752,1.92551,0.01765,0.000983666,0.000983666,0.000983666
43,3160.61,1.93189,2.17786,0.01306,0.56923,0.42599,0.44736,0.20923,1.87385,2.00866,0.0182,0.000982864,0.000982864,0.000982864
44,3232,1.92458,2.11577,0.01239,0.56344,0.42714,0.45425,0.22403,1.80153,1.91483,0.0174,0.000982043,0.000982043,0.000982043
45,3302.73,1.92187,2.10315,0.01253,0.58133,0.43584,0.46414,0.22121,1.84711,1.8653,0.01692,0.000981204,0.000981204,0.000981204
46,3373.46,1.92108,2.09487,0.01232,0.58841,0.44562,0.48818,0.2348,1.84607,1.78315,0.01704,0.000980345,0.000980345,0.000980345
47,3444.4,1.91179,2.04972,0.01235,0.54573,0.45328,0.47037,0.22738,1.83139,1.76313,0.01687,0.000979468,0.000979468,0.000979468
48,3515.91,1.88824,2.04641,0.0123,0.60323,0.45044,0.49362,0.24241,1.80796,1.79652,0.0168,0.000978572,0.000978572,0.000978572
49,3586.62,1.87831,2.05754,0.0122,0.59318,0.46509,0.50077,0.24703,1.801,1.76255,0.01659,0.000977658,0.000977658,0.000977658
50,3657.17,1.89856,2.04599,0.01202,0.61568,0.45386,0.5037,0.25539,1.76337,1.72241,0.01648,0.000976725,0.000976725,0.000976725
51,3727.82,1.88494,2.01108,0.01201,0.61591,0.48824,0.52592,0.26533,1.78098,1.6685,0.01647,0.000975773,0.000975773,0.000975773
52,3798.65,1.85079,1.99566,0.01205,0.63863,0.46661,0.51305,0.24168,1.82926,1.72968,0.01656,0.000974803,0.000974803,0.000974803
53,3870.31,1.85083,1.94696,0.01205,0.60751,0.51044,0.5329,0.26384,1.77636,1.6669,0.01644,0.000973814,0.000973814,0.000973814
54,3941.43,1.85668,1.94618,0.01138,0.64859,0.47296,0.53811,0.27461,1.75593,1.66371,0.01628,0.000972806,0.000972806,0.000972806
55,4012.48,1.83243,1.94236,0.01149,0.5961,0.49637,0.5252,0.26327,1.7978,1.65693,0.01626,0.00097178,0.00097178,0.00097178
56,4083.2,1.88166,1.96162,0.01182,0.59288,0.4806,0.51185,0.24518,1.82046,1.70968,0.0165,0.000970736,0.000970736,0.000970736
57,4154.56,1.8265,1.88432,0.01159,0.63903,0.48998,0.54012,0.27572,1.76549,1.60522,0.01626,0.000969673,0.000969673,0.000969673
58,4225.99,1.86046,1.85918,0.0114,0.65103,0.50983,0.55195,0.28511,1.77597,1.62129,0.01608,0.000968592,0.000968592,0.000968592
59,4297.82,1.82311,1.82421,0.01149,0.64755,0.53219,0.58143,0.29109,1.77214,1.4955,0.01646,0.000967493,0.000967493,0.000967493
60,4370.01,1.84552,1.85464,0.01137,0.64923,0.5196,0.56862,0.29501,1.75255,1.5329,0.01587,0.000966375,0.000966375,0.000966375
61,4442.17,1.82966,1.80583,0.01171,0.65389,0.52775,0.57533,0.29764,1.75396,1.53062,0.01601,0.000965239,0.000965239,0.000965239
62,4514.32,1.81035,1.79632,0.01121,0.64101,0.50278,0.56416,0.29527,1.74773,1.58403,0.01599,0.000964085,0.000964085,0.000964085
63,4586.89,1.81921,1.81344,0.01143,0.63815,0.52569,0.57373,0.30092,1.73071,1.50272,0.01576,0.000962913,0.000962913,0.000962913
64,4659.07,1.8182,1.80173,0.01142,0.62099,0.53398,0.57049,0.3009,1.68956,1.47635,0.01511,0.000961723,0.000961723,0.000961723
65,4731.14,1.8035,1.77505,0.01125,0.66089,0.51454,0.57822,0.30385,1.74021,1.47551,0.01577,0.000960515,0.000960515,0.000960515
66,4803.15,1.789,1.74524,0.01082,0.65901,0.54149,0.59666,0.31034,1.71772,1.47164,0.01577,0.000959289,0.000959289,0.000959289
67,4875.18,1.77611,1.73178,0.01101,0.6601,0.54607,0.59392,0.30499,1.70925,1.52298,0.01508,0.000958044,0.000958044,0.000958044
68,4947.58,1.79856,1.75648,0.01089,0.65276,0.54323,0.60225,0.31919,1.68801,1.41966,0.01491,0.000956782,0.000956782,0.000956782
69,5019.72,1.77734,1.74826,0.01103,0.71646,0.54226,0.61464,0.3204,1.71766,1.38472,0.01532,0.000955502,0.000955502,0.000955502
70,5092.04,1.80877,1.69966,0.01058,0.66833,0.54193,0.59737,0.31689,1.67735,1.41227,0.01511,0.000954205,0.000954205,0.000954205
71,5164.68,1.76754,1.69766,0.01074,0.69841,0.53865,0.61557,0.32549,1.68055,1.39484,0.01513,0.000952889,0.000952889,0.000952889
72,5236.76,1.77432,1.68973,0.0106,0.68427,0.55239,0.61737,0.3342,1.66127,1.37887,0.01471,0.000951556,0.000951556,0.000951556
73,5309.28,1.74032,1.65377,0.01078,0.69241,0.53933,0.61613,0.33814,1.63201,1.39631,0.0144,0.000950206,0.000950206,0.000950206
