epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
105,4722.89,1.18916,0.70779,0.00626,0.86203,0.75239,0.83881,0.55097,1.23657,0.73399,0.0096,0.0079408,0.0079408,0.0079408
106,4768.09,1.18721,0.70971,0.0066,0.86761,0.75604,0.84618,0.55108,1.24672,0.73771,0.01013,0.007921,0.007921,0.007921
107,4813.29,1.19538,0.69839,0.00631,0.86345,0.7656,0.84957,0.5511,1.2399,0.72433,0.00987,0.0079012,0.0079012,0.0079012
108,4858.53,1.22027,0.70996,0.00645,0.8685,0.76073,0.84269,0.55764,1.22505,0.73773,0.00964,0.0078814,0.0078814,0.0078814
109,4903.09,1.19875,0.70393,0.00675,0.87584,0.75651,0.84867,0.56077,1.23104,0.7508,0.00971,0.0078616,0.0078616,0.0078616
110,4948.82,1.18394,0.70345,0.00652,0.86937,0.76621,0.85056,0.55771,1.24071,0.74026,0.00959,0.0078418,0.0078418,0.0078418
111,4994.11,1.17819,0.70422,0.00663,0.86447,0.76536,0.84543,0.55343,1.234,0.73291,0.00952,0.007822,0.007822,0.007822
112,5039.39,1.18828,0.70634,0.00657,0.87623,0.76579,0.85121,0.55713,1.21581,0.71838,0.0093,0.0078022,0.0078022,0.0078022
113,5084.78,1.19457,0.70681,0.0067,0.88132,0.75206,0.84774,0.55426,1.2305,0.71389,0.0095,0.0077824,0.0077824,0.0077824
114,5129.84,1.18521,0.69096,0.00664,0.86073,0.76209,0.84854,0.56075,1.22622,0.72823,0.00955,0.0077626,0.0077626,0.0077626
115,5174.83,1.18363,0.71039,0.00665,0.86979,0.7592,0.84643,0.56164,1.22243,0.72338,0.00929,0.0077428,0.0077428,0.0077428
116,5219.92,1.17354,0.70989,0.00658,0.86643,0.77066,0.84587,0.56124,1.22615,0.71952,0.0093,0.007723,0.007723,0.007723
117,5265,1.20139,0.70524,0.00685,0.8817,0.76666,0.85799,0.56272,1.22867,0.7266,0.00948,0.0077032,0.0077032,0.0077032
118,5310.53,1.18723,0.70782,0.00653,0.86998,0.75406,0.8492,0.56139,1.20644,0.71168,0.00943,0.0076834,0.0076834,0.0076834
119,5355.66,1.17631,0.70444,0.00643,0.88622,0.75193,0.84708,0.56176,1.20878,0.70273,0.00927,0.0076636,0.0076636,0.0076636
120,5400.82,1.15184,0.67406,0.00625,0.85272,0.76881,0.84489,0.56365,1.20287,0.74076,0.00939,0.0076438,0.0076438,0.0076438
121,5446.23,1.16138,0.68083,0.00632,0.89056,0.75133,0.84644,0.5611,1.21656,0.74605,0.00955,0.007624,0.007624,0.007624
122,5490.94,1.16957,0.67742,0.00639,0.88026,0.76415,0.85502,0.5689,1.20335,0.706,0.00921,0.0076042,0.0076042,0.0076042
123,5536,1.18305,0.7197,0.00647,0.84749,0.7687,0.8471,0.55874,1.21622,0.71457,0.00941,0.0075844,0.0075844,0.0075844
124,5581.18,1.19368,0.68463,0.00639,0.88931,0.77452,0.86206,0.57115,1.19551,0.68029,0.00903,0.0075646,0.0075646,0.0075646
125,5626.34,1.17718,0.69999,0.00647,0.85775,0.77534,0.85428,0.5698,1.20858,0.69295,0.00938,0.0075448,0.0075448,0.0075448
126,5671.57,1.15338,0.69427,0.00646,0.87313,0.75277,0.85106,0.56779,1.19753,0.72106,0.00932,0.007525,0.007525,0.007525
127,5717.03,1.17723,0.69314,0.00643,0.85331,0.76232,0.84316,0.56653,1.19607,0.72913,0.00946,0.0075052,0.0075052,0.0075052
128,5761.72,1.11441,0.66159,0.00645,0.85664,0.74892,0.84315,0.56504,1.18531,0.7208,0.00927,0.0074854,0.0074854,0.0074854
129,5806.82,1.18051,0.69975,0.00623,0.88071,0.7348,0.85141,0.56749,1.18736,0.70293,0.00912,0.0074656,0.0074656,0.0074656
130,5851.98,1.15675,0.67692,0.00642,0.86531,0.76673,0.85096,0.56579,1.19363,0.70958,0.00905,0.0074458,0.0074458,0.0074458
131,5897.18,1.17942,0.69333,0.00644,0.88533,0.74506,0.84656,0.56881,1.19972,0.71227,0.00935,0.007426,0.007426,0.007426
132,5942.59,1.15035,0.67153,0.00614,0.88377,0.77761,0.86254,0.58118,1.17972,0.69414,0.00945,0.0074062,0.0074062,0.0074062
133,5987.94,1.17512,0.68964,0.00631,0.88191,0.76406,0.85572,0.5761,1.17892,0.70145,0.00913,0.0073864,0.0073864,0.0073864
134,6033.22,1.15234,0.66773,0.00626,0.859,0.77157,0.84833,0.57163,1.18547,0.71287,0.00925,0.0073666,0.0073666,0.0073666
135,6078.54,1.14635,0.68011,0.00644,0.8578,0.77273,0.8491,0.57588,1.19071,0.71062,0.00917,0.0073468,0.0073468,0.0073468
136,6124.1,1.1517,0.67308,0.00624,0.86485,0.76802,0.84801,0.57019,1.20193,0.71982,0.00926,0.007327,0.007327,0.007327
137,6169.57,1.15823,0.67012,0.00635,0.87035,0.77406,0.85749,0.57187,1.20196,0.69,0.00947,0.0073072,0.0073072,0.0073072
138,6214.79,1.12268,0.64316,0.00621,0.897,0.75956,0.85814,0.57376,1.19066,0.65859,0.00928,0.0072874,0.0072874,0.0072874
